run_idx,start_idx,end_idx,skip_range,search_skip_layers,total_skip_layers,l2_mean,l2_max,l2_std,value_diff_mean,value_diff_max,bin_idx_dist_mean,bin_idx_dist_max,bin_idx_dist_std,anomalies,has_nan,has_inf,has_extremes,always_exclude_layers,always_include_layers
200,19,20,19-20,2,2,0.016574577481877933,0.042405927400866086,0.016628709793639805,0.004126857656672536,0.03137254901960773,1.1428571428571428,10.0,2.1165046271470076,False,False,False,False,,
201,14,24,14-24,11,11,0.01665935122862083,0.0326073323833255,0.00998546933141662,0.005053295123271083,0.021995798396904354,1.5357142857142858,10.0,2.052561863643002,False,False,False,False,,
202,13,25,13-25,13,13,0.0166658115182415,0.036140617907469176,0.01222644177844929,0.005043207331418985,0.021995798396904354,1.3571428571428572,9.0,1.6303874586447609,False,False,False,False,,
203,6,6,6-6,1,1,0.016755404259667712,0.07446589734588899,0.02465746949111452,0.0046367528751881755,0.04399159679380871,1.1785714285714286,11.0,2.457547724119825,False,False,False,False,,
204,10,24,10-24,15,15,0.016883151626259477,0.0329994749295619,0.009550825458710882,0.004596110985247519,0.0329994749295619,1.1785714285714286,9.0,1.5935936798087933,False,False,False,False,,
205,8,26,8-26,19,19,0.016887919898752556,0.03595478185431598,0.012904020928924632,0.005186180774458311,0.021995798396904354,1.3571428571428572,9.0,1.630387458644761,False,False,False,False,,
206,16,20,16-20,5,5,0.016985343351558036,0.05845088559903901,0.017209252065179956,0.004364969150886387,0.05132352959277697,1.0892857142857142,9.0,1.672004632109588,False,False,False,False,,
207,15,19,15-19,5,5,0.017009678199193565,0.029619376497730096,0.005770243202708126,0.005314757204215546,0.01568627450980392,1.4464285714285714,9.0,1.4870829890515629,False,False,False,False,,
208,7,7,7-7,1,1,0.017259480801559215,0.03003951606077892,0.00989072086444294,0.0036622968302245785,0.023529411764705854,1.0,7.0,1.5118578920369088,False,False,False,False,,
209,6,20,6-20,15,15,0.017382767308242463,0.0350136106137058,0.010119560011235498,0.005162238691885128,0.023529411764705854,1.4285714285714286,7.0,1.4742691028964494,False,False,False,False,,
210,7,13,7-13,7,7,0.017424121488738308,0.028810746350824867,0.00699732179646071,0.005331931570880924,0.0235294117647058,1.7142857142857142,7.0,1.520271189556626,False,False,False,False,,
211,14,23,14-23,10,10,0.017555226090180613,0.03875651432723548,0.010868320352959199,0.005080305921067041,0.02932773119587251,1.3571428571428572,9.0,1.6083328927425287,False,False,False,False,,
212,11,21,11-21,11,11,0.017727516278478458,0.039599369915474414,0.010638099934471458,0.004636952322648665,0.039599369915474414,1.2321428571428572,9.0,1.581037988932897,False,False,False,False,,
213,20,26,20-26,7,7,0.01774213982224375,0.03665966399484055,0.011262342010223605,0.0047336422474737,0.03665966399484055,1.1964285714285714,9.0,1.5858711312392186,False,False,False,False,,
214,20,25,20-25,6,6,0.017752838638657193,0.050189969445390045,0.016722636478175044,0.004681962206642913,0.046199264901386816,1.1964285714285714,9.0,1.8069275704626235,False,False,False,False,,
215,19,22,19-22,4,4,0.017758699721301154,0.048942131817541375,0.01833093012261703,0.005320392581635335,0.026399579943649387,1.3035714285714286,8.0,1.772000915603025,False,False,False,False,,
216,2,3,2-3,2,2,0.01779868489720478,0.042405927400866086,0.015786304812295374,0.004737251820075484,0.023529411764705854,1.3035714285714286,9.0,1.8411918001386924,False,False,False,False,,
217,10,12,10-12,3,3,0.017824951804930933,0.04284793245034043,0.018538046969477893,0.005366745497019959,0.023529411764705854,1.3392857142857142,8.0,1.7553671341090455,False,False,False,False,,
218,10,23,10-23,14,14,0.017837669687631615,0.03820331813141962,0.01007874197465153,0.004991245299863433,0.03665966399484055,1.5535714285714286,9.0,1.8216911575427344,False,False,False,False,,
219,6,14,6-14,9,9,0.0178491071152,0.05425863650408637,0.015281916594596148,0.004166864282943346,0.05279915988729922,1.1428571428571428,10.0,1.8844151368961313,False,False,False,False,,
220,12,13,12-13,2,2,0.017871044732084642,0.03472714649255244,0.013160749406504647,0.004664289520487774,0.021995798396904354,1.2321428571428572,7.0,1.6582162471912338,False,False,False,False,,
221,14,19,14-19,6,6,0.0178805012938095,0.03222917234943672,0.00898817691896568,0.0050244742100595315,0.023529411764705854,1.25,9.0,1.5612494995995996,False,False,False,False,,
222,4,18,4-18,15,15,0.017958918144832886,0.03357301096722071,0.010554367631525056,0.004961841655516154,0.03137254901960773,1.4642857142857142,10.0,2.1377916318538834,False,False,False,False,,
223,2,16,2-16,15,15,0.01812918102164962,0.04694855406498434,0.016126939066376807,0.005447110143676133,0.029327731195872397,1.375,9.0,1.758271269498213,False,False,False,False,,
224,15,20,15-20,6,6,0.018144533364498845,0.038825664399950985,0.010744291149609163,0.005002048988898926,0.023529411764705854,1.3571428571428572,13.0,1.9678539019937014,False,False,False,False,,
225,8,10,8-10,3,3,0.018199059588767587,0.042091956774479265,0.014693461782613132,0.004618962623945534,0.023529411764705854,0.875,7.0,1.440021081194895,False,False,False,False,,
226,22,22,22-22,1,1,0.018267903231654517,0.06632890627889133,0.025730029021288948,0.004209223738236532,0.046199264901386816,0.875,7.0,1.991611874121777,False,False,False,False,,
227,23,25,23-25,3,3,0.018294272663771476,0.07794360104306713,0.02306535308754559,0.0051004808773687845,0.04705882352941165,1.7678571428571428,11.0,2.847248492771897,False,False,False,False,,
228,14,20,14-20,7,7,0.01831155503172941,0.06038363161452546,0.016247395288743076,0.005069534734961392,0.0549019607843137,1.2142857142857142,9.0,1.4725377234348787,False,False,False,False,,
229,8,12,8-12,5,5,0.018384721038146118,0.06035449971807852,0.019790185894973528,0.004843895099848999,0.05490196078431375,1.75,17.0,3.202956223776493,False,False,False,False,,
230,13,18,13-18,6,6,0.01850617789282611,0.030320613390732266,0.010522274373060816,0.005549776213457163,0.019799684957737096,1.3571428571428572,9.0,1.469068842943081,False,False,False,False,,
231,6,11,6-11,6,6,0.018621474614049668,0.036073844123990534,0.009369219055330466,0.00506569883466501,0.026399579943649498,1.2857142857142858,9.0,1.611502024668354,False,False,False,False,,
232,9,17,9-17,9,9,0.018788485720432582,0.06488539131661204,0.017588633992420687,0.005047317729771193,0.05865546239174513,1.5178571428571428,13.0,2.39039051971319,False,False,False,False,,
233,11,23,11-23,13,13,0.018791857987658644,0.04999973607578141,0.013944994916557624,0.005697777915117034,0.03137254901960773,1.5892857142857142,9.0,1.8782285129714051,False,False,False,False,,
234,24,29,24-29,6,6,0.018815711418464214,0.06505987596946797,0.019116244380324356,0.004992087506203676,0.06274509803921569,1.6964285714285714,16.0,2.8655568073808153,False,False,False,False,,
235,18,23,18-23,6,6,0.01893395873139337,0.04879490697710104,0.01971666578510878,0.004671842534499899,0.04705882352941182,1.8928571428571428,22.0,3.8944950682642667,False,False,False,False,,
236,8,11,8-11,4,4,0.018955607206794987,0.0424059274008661,0.01568740363439382,0.005355791113965232,0.023529411764705854,1.5892857142857142,13.0,2.2738952240144923,False,False,False,False,,
237,12,12,12-12,1,1,0.01898425577293262,0.042405927400866086,0.016373473451351803,0.004990195509430913,0.023529411764705854,1.1964285714285714,7.0,1.6302896637576716,False,False,False,False,,
238,9,9,9-9,1,1,0.018988845750512576,0.04284793245034043,0.016666656780648915,0.004479091051726731,0.036659663994840774,1.2678571428571428,10.0,2.125450132396929,False,False,False,False,,
239,7,19,7-19,13,13,0.019144817942320466,0.05279915988729922,0.014735352313634275,0.00488179150885864,0.05279915988729922,1.25,9.0,1.7550946250436592,False,False,False,False,,
240,8,30,8-30,23,23,0.019155522607104444,0.05288479720557106,0.014759807818327338,0.004935512997113486,0.05279915988729922,1.2857142857142858,9.0,1.749635530559413,False,False,False,False,,
241,12,14,12-14,3,3,0.019196350985169548,0.035065036655113256,0.009288079209393448,0.005078613379814905,0.021995798396904354,1.3571428571428572,10.0,1.7364636830204598,False,False,False,False,,
242,9,19,9-19,11,11,0.01925214129817712,0.06093941737501184,0.015941662981086093,0.005520615176932429,0.04399159679380871,1.375,9.0,1.706735605936499,False,False,False,False,,
243,4,5,4-5,2,2,0.01934789065370235,0.09299086662249288,0.030865703547081492,0.005101054229933034,0.06599894985912391,1.1428571428571428,10.0,2.371170381813976,False,False,False,False,,
244,14,14,14-14,1,1,0.019462640780445243,0.04318856679074549,0.01836502638778836,0.005892238202380494,0.023529411764705854,1.3928571428571428,8.0,1.7390326891342647,False,False,False,False,,
245,8,20,8-20,13,13,0.01948552135411699,0.04697787631723736,0.015161150406875611,0.005943900116122467,0.029327731195872397,1.5714285714285714,9.0,1.8405855323893037,False,False,False,False,,
246,11,24,11-24,14,14,0.01954814555627416,0.028810746350824867,0.006929814293596795,0.005795158113179871,0.0235294117647058,1.7321428571428572,13.0,2.0830186837219427,False,False,False,False,,
247,9,13,9-13,5,5,0.01960838984666892,0.06750023933796773,0.018287589516827553,0.005424476711748773,0.047058823529411764,1.3035714285714286,11.0,1.917211915937371,False,False,False,False,,
248,3,15,3-15,13,13,0.019608791518512622,0.052727169614868646,0.014353574105516945,0.0051387042757902795,0.05132352959277697,1.3214285714285714,9.0,1.6701918501557032,False,False,False,False,,
249,4,27,4-27,24,24,0.019627554027026477,0.04284793245034043,0.014270400030632445,0.005632242318228377,0.026399579943649498,1.5357142857142858,13.0,2.1791568300138286,False,False,False,False,,
250,16,17,16-17,2,2,0.019738891511488964,0.042405927400866086,0.017849479724768687,0.005834381927451175,0.023529411764705854,1.4464285714285714,7.0,1.613775994115563,False,False,False,False,,
251,12,20,12-20,9,9,0.0197770005912562,0.04198602636128463,0.013565112452245618,0.004831130004265373,0.039599369915474414,1.1964285714285714,9.0,1.8167832921436295,False,False,False,False,,
252,11,16,11-16,6,6,0.019868659342324325,0.036837644051291224,0.01298513508280515,0.004928752811138877,0.02411764758967616,1.1964285714285714,9.0,1.7466257557394043,False,False,False,False,,
253,24,25,24-25,2,2,0.019938094501478355,0.04754079259644162,0.015304144108897143,0.004976463123375295,0.03299947492956201,1.3214285714285714,8.0,1.8718510973398084,False,False,False,False,,
254,9,30,9-30,22,22,0.01995513719123477,0.056273310536342276,0.015295268781673083,0.005542205682487014,0.05279915988729922,1.4642857142857142,9.0,1.7109342238576404,False,False,False,False,,
255,20,21,20-21,2,2,0.019992076490838485,0.07067654566811038,0.022590987527777585,0.005393639378839555,0.039215686274509776,1.2142857142857142,10.0,2.0240896164721076,False,False,False,False,,
256,12,21,12-21,10,10,0.019999935310724318,0.04284793245034043,0.014458949554950607,0.0050179315948588234,0.023529411764705854,1.375,10.0,2.0227500728322463,False,False,False,False,,
257,4,8,4-8,5,5,0.020039745952224415,0.052439026856398556,0.01648954873728451,0.004658369644751221,0.051323529592777084,1.2678571428571428,10.0,2.100094142690576,False,False,False,False,,
258,22,26,22-26,5,5,0.020061864365511294,0.043681066833296214,0.0111957585115709,0.00479776851631912,0.03137254901960779,1.2678571428571428,9.0,1.5753805824599454,False,False,False,False,,
259,24,26,24-26,3,3,0.020064974711899962,0.047451915972032306,0.012630228660998676,0.005327244700525602,0.03299947492956201,1.3392857142857142,9.0,1.6932300674227618,False,False,False,False,,
260,4,19,4-19,16,16,0.02022791319284259,0.07233681488651071,0.021571199603736806,0.005743136065632791,0.05279915988729922,1.3928571428571428,9.0,1.961036273327478,False,False,False,False,,
261,6,30,6-30,25,25,0.020229995759643918,0.061480582425886846,0.01727471489617185,0.005622230820339562,0.05865546239174513,1.6964285714285714,9.0,2.282852561232663,False,False,False,False,,
262,25,27,25-27,3,3,0.020246746282158994,0.0784501622779504,0.024309561005002287,0.004345170592109582,0.07843137254901955,1.0,10.0,1.7928429140015905,False,False,False,False,,
263,7,17,7-17,11,11,0.02029384791220329,0.06199139964636181,0.0174273403573718,0.005625072573736502,0.04705882352941182,1.5357142857142858,12.0,2.2357827465556483,False,False,False,False,,
264,10,18,10-18,9,9,0.020454612910338947,0.04695585019610412,0.011465341883217454,0.005745028691867297,0.02932773119587251,1.4107142857142858,9.0,1.6010798333165843,False,False,False,False,,
265,11,19,11-19,9,9,0.02046848176809237,0.03992510917204794,0.01216855036397578,0.006157753167058175,0.02932773119587251,1.6071428571428572,9.0,1.6548475483147278,False,False,False,False,,
266,7,24,7-24,18,18,0.02046912980130736,0.09220440111001925,0.027841507435372444,0.005743136065632791,0.06599894985912391,1.3928571428571428,10.0,2.2334995876792245,False,False,False,False,,
267,10,30,10-30,21,21,0.02048022111212138,0.028810746350824867,0.005879416038254314,0.006445534526557836,0.01568627450980392,1.75,9.0,1.417366773784602,False,False,False,False,,
268,9,11,9-11,3,3,0.020529774590324446,0.04284793245034043,0.014873367627487,0.0054121636655588695,0.023529411764705854,1.3571428571428572,8.0,1.6948300739578102,False,False,False,False,,
269,14,25,14-25,12,12,0.020577722559515864,0.054533094444760184,0.01629063889450062,0.005830414096002501,0.04705882352941165,1.625,11.0,2.2405555752344744,False,False,False,False,,
270,16,25,16-25,10,10,0.02071086956327906,0.05851770793485948,0.016902529627260233,0.0056252470256004375,0.036659663994840774,1.3928571428571428,9.0,1.8677581235704117,False,False,False,False,,
271,9,23,9-23,15,15,0.02072790765205624,0.05397868191504779,0.016425774194527495,0.005306754627326953,0.05132352959277675,1.5,12.0,2.2598988599366248,False,False,False,False,,
272,3,6,3-6,4,4,0.02074732639001564,0.07610653640224971,0.024722741924519724,0.0048529737352418145,0.07331932798968144,1.2678571428571428,10.0,2.5248130866361134,False,False,False,False,,
273,20,22,20-22,3,3,0.02079093161463174,0.04318856679074549,0.016667107412416046,0.0061693159095481875,0.02411764758967616,1.5178571428571428,7.0,1.5922925008186357,False,False,False,False,,
274,3,10,3-10,8,8,0.02085486040535082,0.04409977029512181,0.013161375637806422,0.0055043749363837486,0.04220588328193342,1.4285714285714286,9.0,1.6459598031147018,False,False,False,False,,
275,11,20,11-20,10,10,0.020871443103626625,0.054822630313254336,0.015136102346884263,0.005449843734338885,0.05279915988729922,1.375,9.0,1.748085687667676,False,False,False,False,,
276,6,17,6-17,12,12,0.02092126425820983,0.06701073041441413,0.018941784549594637,0.0061890656762189295,0.04705882352941182,1.7857142857142858,12.0,2.3506403817006194,False,False,False,False,,
277,2,5,2-5,4,4,0.02101642478921338,0.05788019596369054,0.01769128771358842,0.004991387234421029,0.04399159679380893,1.4464285714285714,9.0,2.103735137942095,False,False,False,False,,
278,2,13,2-13,12,12,0.021023001755325427,0.04470151120534735,0.010480081896767506,0.006220311304437176,0.03137254901960773,1.6785714285714286,9.0,1.7939097649820515,False,False,False,False,,
279,13,15,13-15,3,3,0.02104035652777713,0.04318856679074549,0.013220445118905341,0.006243186706252753,0.023529411764705854,1.4642857142857142,7.0,1.4388026484631202,False,False,False,False,,
280,15,15,15-15,1,1,0.021266045660298695,0.04425300186038367,0.01568037155096412,0.005198444442220887,0.030147059487095174,1.2857142857142858,10.0,2.1273246588336328,False,False,False,False,,
281,21,22,21-22,2,2,0.02132115831198459,0.05254489401170245,0.018805516897169316,0.00552500878738081,0.047058823529411764,1.1785714285714286,7.0,1.670191850155703,False,False,False,False,,
282,21,27,21-27,7,7,0.021351206231775555,0.040464917288729176,0.012630165858961234,0.005707339883961444,0.036659663994840774,1.9285714285714286,28.0,3.958973274443148,False,False,False,False,,
283,21,23,21-23,3,3,0.021355283056675833,0.06749301766098251,0.02675082470944815,0.005973995910284985,0.046199264901386816,1.3571428571428572,10.0,2.2154374884672605,False,False,False,False,,
284,15,25,15-25,11,11,0.021619778562037603,0.07259884484503631,0.020654175371667964,0.005235357311675374,0.07259884484503631,1.3035714285714286,11.0,1.9903305796592006,False,False,False,False,,
285,2,12,2-12,11,11,0.02165259931537844,0.05279915988729922,0.01550259851590973,0.005726129255660454,0.05279915988729922,1.7857142857142858,15.0,2.9563145837964107,False,False,False,False,,
286,23,23,23-23,1,1,0.02175597781674431,0.08515449205319552,0.0352207974420402,0.005359250609446027,0.07843137254901955,1.1428571428571428,11.0,2.6687916703242007,False,False,False,False,,
287,7,8,7-8,2,2,0.021887944993306548,0.042405927400866086,0.014125175045813131,0.0062461879051950294,0.023529411764705854,1.5535714285714286,10.0,1.6999962484952604,False,False,False,False,,
288,14,15,14-15,2,2,0.02190033509389617,0.04284793245034043,0.013327673977954294,0.005833480946043283,0.023529411764705854,1.3571428571428572,10.0,1.8938676547946929,False,False,False,False,,
289,16,21,16-21,6,6,0.021955903548845843,0.05402860583706716,0.014555610174744264,0.005327552935418498,0.046199264901386816,1.2678571428571428,9.0,1.8076333326496619,False,False,False,False,,
290,12,25,12-25,14,14,0.022054759343355428,0.07802541679682407,0.023580145827509936,0.006635410467317796,0.04705882352941165,2.0,13.0,2.7645717829090897,False,False,False,False,,
291,7,12,7-12,6,6,0.022133124584281804,0.08323620030252203,0.02332608670985461,0.005961964844467906,0.0791987398309486,1.8214285714285714,12.0,2.244892161402532,False,False,False,False,,
292,13,13,13-13,1,1,0.02223484578767869,0.04318856679074549,0.016983422324958843,0.0066912659448058265,0.023529411764705854,1.5714285714285714,8.0,1.7305773485122453,False,False,False,False,,
293,19,19,19-19,1,1,0.022240739224266646,0.05363624874594757,0.02046553193197253,0.005561847302266992,0.039599369915474414,1.1785714285714286,10.0,2.018726108723225,False,False,False,False,,
294,22,23,22-23,2,2,0.02226535686430976,0.07292898333722317,0.029176723857359844,0.005955162136984505,0.046199264901386816,1.3392857142857142,10.0,2.385048559810274,False,False,False,False,,
295,8,16,8-16,9,9,0.022325019768142426,0.04284793245034043,0.012264831795092624,0.005886285187208002,0.03137254901960773,1.7321428571428572,9.0,2.0043797707286215,False,False,False,False,,
296,2,20,2-20,19,19,0.022353720637983635,0.10078588969297932,0.03010880831946175,0.006063232219100424,0.09411764705882347,1.9821428571428572,20.0,3.9977273518327676,False,False,False,False,,
297,4,17,4-17,14,14,0.022530599246980313,0.03708251610380842,0.00989322088663668,0.0060406381864834035,0.026399579943649498,1.4821428571428572,9.0,1.636536755169406,False,False,False,False,,
298,23,26,23-26,4,4,0.022618152499452048,0.07653373030524162,0.022516790926911976,0.0059983387661972105,0.04705882352941165,1.625,11.0,2.460854236119761,False,False,False,False,,
299,6,15,6-15,10,10,0.022635033176156567,0.05194773578678419,0.018106584494049206,0.005946767508323154,0.05132352959277697,1.6071428571428572,11.0,2.2494330351428196,False,False,False,False,,
300,18,24,18-24,7,7,0.02270758349229683,0.06253357009369416,0.02343935794094317,0.004844453447426004,0.05865546239174513,1.1071428571428572,10.0,2.280966050262252,False,False,False,False,,
301,18,21,18-21,4,4,0.022736092250136394,0.059610379676859254,0.017539032813890618,0.006267479545227663,0.039215686274509776,1.5714285714285714,9.0,2.0165134590704437,False,False,False,False,,
302,5,7,5-7,3,3,0.02282064975619086,0.06136684346793255,0.020687530206411488,0.006305095223933507,0.04399159679380871,1.6428571428571428,11.0,2.3861847269271523,False,False,False,False,,
303,12,30,12-30,19,19,0.023054769764702027,0.07057517116110382,0.0186785135274824,0.006286235798017482,0.06599894985912391,1.6071428571428572,10.0,1.8677581235704115,False,False,False,False,,
304,3,23,3-23,21,21,0.023095523334128867,0.0985401121553885,0.029842518251403383,0.007167839698586623,0.05490196078431375,1.8571428571428572,14.0,2.786629886161594,False,False,False,False,,
305,21,26,21-26,6,6,0.02330893212166472,0.05095447567220567,0.01818642468967981,0.005922782912273613,0.046199264901386816,1.5178571428571428,9.0,2.044077432735954,False,False,False,False,,
306,13,17,13-17,5,5,0.023348204746995137,0.04213253099827207,0.01145262963009729,0.007263302891071723,0.0235294117647058,1.8035714285714286,9.0,1.516806358970137,False,False,False,False,,
307,16,16,16-16,1,1,0.023486285020848978,0.04318856679074549,0.01818295490013459,0.007006200669004985,0.023529411764705854,1.6607142857142858,7.0,1.5954934941252248,False,False,False,False,,
308,7,11,7-11,5,5,0.023489064873648574,0.03605499726143119,0.011855671464640592,0.006276441260622371,0.0329994749295619,2.1607142857142856,21.0,4.025706618161612,False,False,False,False,,
309,11,18,11-18,8,8,0.023496781828759514,0.09239852980277363,0.026808175289888287,0.005262592581129107,0.09239852980277363,1.3214285714285714,14.0,2.276488075783327,False,False,False,False,,
310,11,27,11-27,17,17,0.023674660269009034,0.04470151120534735,0.01092062697555194,0.006826236804036821,0.03137254901960773,1.9464285714285714,9.0,1.940357504404268,False,False,False,False,,
311,8,9,8-9,2,2,0.02376641075941546,0.04284793245034043,0.013925081868643075,0.006688339777662068,0.023529411764705854,1.7857142857142858,10.0,1.905952009160905,False,False,False,False,,
312,5,12,5-12,8,8,0.02380775272600557,0.05541597511588662,0.01811614327499768,0.006441482894512883,0.05490196078431375,1.75,14.0,2.4802793621456667,False,False,False,False,,
313,8,13,8-13,6,6,0.023844671683748105,0.03920708129352106,0.012402760876541578,0.0063897959859023235,0.03665966399484055,1.5714285714285714,9.0,1.751092953161609,False,False,False,False,,
314,19,24,19-24,6,6,0.02393980321967877,0.0778985810808567,0.028672061727033956,0.006301168026045645,0.05490196078431375,1.375,11.0,2.460854236119761,False,False,False,False,,
315,20,23,20-23,4,4,0.0240522185649916,0.0819590593386433,0.025916026992158076,0.006420024322266813,0.051323529592777084,1.6785714285714286,10.0,2.4575477241198245,False,False,False,False,,
316,17,21,17-21,5,5,0.024090759386309866,0.04318856679074549,0.017314156381745223,0.006939165731631002,0.03137254901960773,1.7142857142857142,8.0,1.7899948694488097,False,False,False,False,,
317,21,21,21-21,1,1,0.02412252300890104,0.04796876581940927,0.02032042975752617,0.00586829548850488,0.04705882352941165,1.375,8.0,1.996089927833914,False,False,False,False,,
318,13,16,13-16,4,4,0.024136688130255643,0.04224765974802975,0.014745671701456534,0.007206296341020415,0.023529411764705854,1.6428571428571428,8.0,1.5632906163028064,False,False,False,False,,
319,15,16,15-16,2,2,0.02442437988759263,0.04318856679074549,0.01844766007555616,0.007484891523409954,0.023529411764705854,1.75,7.0,1.5726456325931426,False,False,False,False,,
320,3,27,3-27,25,25,0.024434424034707664,0.0716175846314194,0.02217833044868615,0.00720648766622562,0.04399159679380871,1.7321428571428572,13.0,2.326025667993211,False,False,False,False,,
321,2,27,2-27,26,26,0.024523388593105405,0.039023747079342454,0.00976496686710339,0.00695561230484388,0.03137254901960773,1.6964285714285714,9.0,1.7920423589654713,False,False,False,False,,
322,2,2,2-2,1,1,0.024578992938329467,0.07017990174766925,0.025341108179259452,0.005971504260978906,0.06274509803921569,1.3571428571428572,10.0,2.3861847269271523,False,False,False,False,,
323,15,23,15-23,9,9,0.024720154388216634,0.06527549040476215,0.01712318187139752,0.007015037324733367,0.039215686274509776,1.5714285714285714,9.0,1.8013600304169277,False,False,False,False,,
324,9,26,9-26,18,18,0.024723054147353284,0.08515449205319552,0.02641177989318229,0.007722627874643601,0.04705882352941165,2.0,11.0,2.4640269015229057,False,False,False,False,,
325,12,17,12-17,6,6,0.024739194272299,0.042880327048843626,0.014343728758789418,0.007098453193557829,0.023529411764705854,1.6428571428571428,8.0,1.662920960974688,False,False,False,False,,
326,7,14,7-14,8,8,0.024917067828921675,0.06037531429432311,0.015099695484415214,0.005955664199183097,0.05865546239174513,1.875,10.0,2.252478793304326,False,False,False,False,,
327,10,13,10-13,4,4,0.025180816822684214,0.04380461162489187,0.012921190409592755,0.006632808813326528,0.026399579943649498,1.6071428571428572,9.0,1.838852237408,False,False,False,False,,
328,14,17,14-17,4,4,0.025594757324949,0.04525616188136797,0.015697495408888176,0.007908193975494788,0.0235294117647058,2.0,13.0,2.2280677086403173,False,False,False,False,,
329,17,24,17-24,8,8,0.025620918217803493,0.04883749070388277,0.0165743783688376,0.007534460738883286,0.023529411764705854,1.9107142857142858,17.0,2.727353411762594,False,False,False,False,,
330,15,18,15-18,4,4,0.02609144008275854,0.04318856679074549,0.01307492833800704,0.0077376920156998295,0.023529411764705854,1.6964285714285714,7.0,1.252421124649927,False,False,False,False,,
331,7,27,7-27,21,21,0.026103871363200193,0.08515449205319552,0.02508344796264,0.007793097928883135,0.04705882352941165,2.0535714285714284,11.0,2.4815004307384476,False,False,False,False,,
332,8,15,8-15,8,8,0.026310812577672454,0.07324004345320767,0.025479559300391957,0.007438781823725553,0.04705882352941182,2.0535714285714284,12.0,2.607815470966503,False,False,False,False,,
333,14,21,14-21,8,8,0.026320054456770575,0.06025756153062646,0.01889870025097135,0.007649774354840599,0.04399159679380871,1.8214285714285714,11.0,2.0711206667711397,False,False,False,False,,
334,13,19,13-19,7,7,0.02637718857630579,0.04020564188747436,0.008763681499825569,0.007725996095326606,0.02411764758967616,2.1785714285714284,9.0,1.8718510973398084,False,False,False,False,,
335,10,27,10-27,18,18,0.02650223216766319,0.04815594327894475,0.016601723014442946,0.007972202075947616,0.026399579943649498,1.9821428571428572,9.0,2.013269120366278,False,False,False,False,,
336,19,21,19-21,3,3,0.026510658652793936,0.05844172775852237,0.02225468145855351,0.007139944799328244,0.036659663994840774,1.6964285714285714,10.0,2.3445959357724764,False,False,False,False,,
337,16,27,16-27,12,12,0.026611732057015048,0.07114487528366371,0.01878566230502749,0.007067240714551744,0.05279915988729922,1.7321428571428572,9.0,1.977471974052544,False,False,False,False,,
338,11,25,11-25,15,15,0.026702464444244095,0.07508577219167535,0.026456069372538013,0.0073073292571226005,0.07058823529411762,2.5357142857142856,27.0,4.71306802455488,False,False,False,False,,
339,9,16,9-16,8,8,0.026788333018999643,0.047887980231818894,0.015201617780485415,0.007605939956117102,0.04220588328193342,2.0535714285714284,13.0,2.348400997465714,False,False,False,False,,
340,13,23,13-23,11,11,0.02693510653771982,0.05654123653448816,0.014781654510596176,0.008007134172319921,0.03137254901960773,2.267857142857143,9.0,2.0915738386318043,False,False,False,False,,
341,5,9,5-9,5,5,0.02696599488662044,0.11311192870597327,0.03298920825696779,0.0072857287209348665,0.0784313725490196,2.1785714285714284,16.0,3.556217607721635,False,False,False,False,,
342,5,30,5-30,26,26,0.02711740650089988,0.10755465832912038,0.030919482271799824,0.008354464359177853,0.06274509803921569,2.3214285714285716,16.0,3.1116551799940293,False,False,False,False,,
343,12,23,12-23,12,12,0.02716356168334039,0.05436446497517248,0.018313694368604045,0.006713659258721656,0.039215686274509776,1.8571428571428572,10.0,2.415933503612538,False,False,False,False,,
344,17,22,17-22,6,6,0.027395259956495586,0.10273507955939719,0.029493177316848414,0.007232949496319719,0.08798319358761753,1.9642857142857142,17.0,3.2948243271741786,False,False,False,False,,
345,4,30,4-30,27,27,0.02754593990038181,0.11308247306897665,0.03288131903883314,0.00859347622440866,0.06274509803921569,2.4285714285714284,16.0,3.2007652146297256,False,False,False,False,,
346,12,22,12-22,11,11,0.027658622252768897,0.05654123653448816,0.0157213637775629,0.008330138381110228,0.03137254901960773,2.3214285714285716,9.0,2.096827049012242,False,False,False,False,,
347,16,24,16-24,9,9,0.027834856243884973,0.05950300187158961,0.01899737361797968,0.008262109292361118,0.046199264901386816,1.8571428571428572,7.0,1.8461211404742979,False,False,False,False,,
348,15,26,15-26,12,12,0.028011866994516646,0.08515449205319552,0.024709895179549322,0.008164487118506135,0.04705882352941165,2.0357142857142856,11.0,2.4637680615724546,False,False,False,False,,
349,9,18,9-18,10,10,0.02816868936128687,0.08642078953540767,0.024221548125580288,0.007475496535660179,0.08441176656386673,1.8214285714285714,14.0,2.292122712817149,False,False,False,False,,
350,3,7,3-7,5,5,0.02824962310236585,0.04849029490014192,0.011691800409361885,0.00636331791792955,0.04823529517935243,1.6071428571428572,10.0,2.2652544119856404,False,False,False,False,,
351,15,22,15-22,8,8,0.028476711378697672,0.11916694595747994,0.036320762042108316,0.007692433288421521,0.09411764705882347,2.0,20.0,4.0178174601214955,False,False,False,False,,
352,7,21,7-21,15,15,0.02894568087057916,0.04240592740086605,0.007984263766495754,0.007792732173082561,0.02932773119587251,1.9107142857142858,8.0,1.661290222712947,False,False,False,False,,
353,4,6,4-6,3,3,0.029157171656864673,0.08915560188774921,0.03436699690854163,0.006240593776518201,0.07843137254901955,1.1607142857142858,10.0,2.3737913143496066,False,False,False,False,,
